AccountAddress,ValidatorAddress,TotalStake
rdx1qsp4jmw48nrgxudkypdca8lal6m76fy6clgmed8p0s2wxp4h3casecqfp34q2,rv1qvdtttvdk4q4vtx4zh2h7752mg7ku9t9cpxk8ul4tw8qwtqztmuh5r9as40,9400
rdx1qsp7ymsfcgpmg2763mysw32ch7y5wqnx8lhpgutnvpp0tvz4tj03s8sfqqa7l,rv1qvdtttvdk4q4vtx4zh2h7752mg7ku9t9cpxk8ul4tw8qwtqztmuh5r9as40,65300
